,Club,LastName,FirstName,Position,BaseSalary,GuaranteedCompensation,Year
1989,TFC,Robinson,Dasan,D,97500.0,100000.0,2011
1990,HOU,Robinson,Eddie,D,120000.0,120000.0,2011
1991,NY,Robinson,Carl,M,75000.0,75000.0,2011
1992,KC,Rocastle,Craig,M,110000.0,116062.5,2011
1993,VAN,Rochat,Alain,D,150000.0,150000.0,2011
1994,NY,Rodgers,Luke,F,180000.0,180000.0,2011
1995,CLB,Rogers,Robbie,M-F,140000.0,140000.0,2011
1996,NY,Rooney,John,M,48000.0,58000.0,2011
1997,SEA,Rosales,Mauro,M,42000.0,42000.0,2011
1998,NY,Rost,Frank,GK,545460.0,545460.0,2011
1999,CLB,Rusmir,Dejan,M,159996.0,170496.0,2011
2000,RSL,Russell,Robbie,D-M,128250.0,134001.43,2011
2001,KC,Saad,Soony,F,32604.0,32604.0,2011
2002,RSL,Saborio,Alvaro,F,250000.0,305625.0,2011
2003,VAN,Salgado,Omar,F,80000.0,121868.67,2011
2004,VAN,Salinas,Shea,M,44000.0,44000.0,2011
2005,DAL,Sanchez,Richard,GK,32600.0,33600.0,2011
2006,DAL,Santos,Maicon,F,126000.0,126000.0,2011
2007,VAN,Sanvezzo,Camilo,F,127920.0,133545.0,2011
2008,SEA,Sanyang,Amadou,M,32604.0,32604.0,2011
2009,KC,Sapong,Charles,F,42000.0,42000.0,2011
2010,HOU,Sarkodie,Kofi,D,65000.0,110500.0,2011
2011,KC,Sassano,Luke,M-D,51600.0,55025.0,2011
2012,LA,Saunders,Josh,GK,63222.0,66355.75,2011
2013,NE,Schilawski,Zack,F,49875.0,59875.0,2011
2014,NY,Schneider,Teddy David,D,32604.0,32604.0,2011
2015,RSL,Schuler,Chris,D,32600.0,32600.0,2011
2016,SEA,Scott,Zach,D,44109.0,44109.0,2011
2017,SJ,Sealy,Scott,F,150000.0,157000.0,2011
2018,SEA,Seamon,Michael,M,42000.0,42000.0,2011
2019,CHI,Segares,Gonzalo,D,160000.0,167750.0,2011
2020,DAL,Seitz,Chris,GK,100000.0,100000.0,2011
2021,DC,Shanosky,Conor,D,55000.0,69218.83,2011
2023,DAL,Shea,Brek,M-D,100000.0,128000.0,2011
2024,NE,Shuttleworth,Robert,GK,42000.0,42000.0,2011
2025,DC,Simms,Clyde,M,173250.0,179250.0,2011
2026,KC,Sinovic,Seth,M-D,32604.0,32604.0,2011
2027,CLB,Sippola,Ben,M-D,32600.04,32600.04,2011
2028,COL,Smith,Jamie,M,136992.0,146992.0,2011
2029,KC,Smith,Ryan,M-F,140000.0,144375.0,2011
2030,NE,Soares,AJ,D,42000.0,82000.0,2011
2031,NY,Solli,Jan Gunnar,M,180000.0,180000.0,2011
2032,TFC,Soolsma,Nick,M-F,86004.0,86004.0,2011
2033,HOU,Soto,Josue,M,32600.04,38225.04,2011
2034,NE,Sousa,Andrew,M,32604.0,32604.0,2011
2035,LA,Stephens,Michael,M,57750.0,79000.0,2011
2036,SJ,Stephenson,Khari,M,165000.0,178333.33,2011
2037,DAL,Stewart,Jack,D,42000.0,42000.0,2011
2038,TFC,Stinson,Matthew,M,32604.0,32604.0,2011
2039,KC,Stojcev,Milos,M,90000.0,99000.0,2011
2040,TFC,Sturgis,Nathan,D-M,85000.0,89250.0,2011
2041,NY,Sutton,Greg,GK,75600.0,80100.0,2011
2042,VAN,Sylvestre,Brian,GK,32600.04,32600.04,2011
2043,NY,Tainio,Teemu,M,159996.0,164996.0,2011
2044,PHI,Tait,Joe,D,42000.0,42000.0,2011
2045,VAN,Tan,Long,F,32600.04,32600.04,2011
2046,HOU,Taylor,Jermaine,D,57500.0,62500.0,2011
2047,POR,Taylor,Christopher,D,32600.04,32600.04,2011
2048,CLB,Tchani,Tony,M,90000.0,194000.0,2011
2049,VAN,Teibert,Russell,M,50004.0,55604.0,2011
2050,SEA,Tetteh,Michael,M,60000.0,77663.06,2011
2051,KC,Thomas,Shavar,D,160000.0,174375.0,2011
2052,LA,Thomas,Ryan,D,32604.0,32604.0,2011
2053,COL,Thompson,Wells,M,77500.0,85625.0,2011
2054,POR,Thompson,Spencer,F,32604.0,32604.0,2011
2055,CHV,Thornton,Zach,GK,155000.0,162500.0,2011
2056,VAN,Thorrington,John,M,194700.0,207200.0,2011
